,Unnamed: 0,ST_NAME,YEAR,AC,CANDIDATE,SEX,AGE,CATEGORY,PARTY,VOTES
1340,118248,HARYANA,1977,15 GHARAUNDA,4 OM PARKASH S/O GHASI RAM,M,,,IND,4151.0
1341,118249,HARYANA,1977,15 GHARAUNDA,5 RAM CHAND,M,,,IND,2207.0
1342,118250,HARYANA,1977,15 GHARAUNDA,6 KULDIP SINGH,M,,,IND,1634.0
1343,118251,HARYANA,1977,15 GHARAUNDA,7 SUBA SINGH,M,,,CPM,1551.0
1344,118252,HARYANA,1977,15 GHARAUNDA,8 JATAN SINGH,M,,,IND,430.0
1345,118253,HARYANA,1977,15 GHARAUNDA,9 NARAIN SINGH,M,,,IND,218.0
1346,118254,HARYANA,1977,15 GHARAUNDA,10 CHANDGI RAM,M,,,IND,141.0
1347,118255,HARYANA,1977,16 ASSANDH,1 JOGI RAM,M,,,JNP,22537.0
1348,118256,HARYANA,1977,16 ASSANDH,2 KARAM CHAND,M,,,INC,3953.0
1349,118257,HARYANA,1977,16 ASSANDH,3 JAI KUMAR,M,,,IND,1435.0
1350,118258,HARYANA,1977,16 ASSANDH,4 KALI RAM,M,,,IND,927.0
1351,118259,HARYANA,1977,16 ASSANDH,5 RATNA,M,,,IND,879.0
1352,118260,HARYANA,1977,16 ASSANDH,6 GIASU RAM,M,,,IND,619.0
1353,118261,HARYANA,1977,16 ASSANDH,7 BADLU RAM,M,,,IND,315.0
1354,118262,HARYANA,1977,16 ASSANDH,8 SATNAM SINGH,M,,,VHP,269.0
1355,118263,HARYANA,1977,16 ASSANDH,9 BHARTU RAM,M,,,IND,86.0
1356,118264,HARYANA,1977,17 PANIPAT,1 FATEH CHAND,M,,,JNP,28988.0
1357,118265,HARYANA,1977,17 PANIPAT,2 KASTURI LAL,M,,,INC,9721.0
1358,118266,HARYANA,1977,17 PANIPAT,3 RAMDITTA MAL,M,,,CPI,1922.0
1359,118267,HARYANA,1977,17 PANIPAT,4 BASHIR AHMED,M,,,IND,804.0
1360,118268,HARYANA,1977,17 PANIPAT,5 DEWAN CHAND,M,,,IND,207.0
1361,118269,HARYANA,1977,18 SAMBHALKA,1 MOOL CHAND,M,,,JNP,16273.0
1362,118270,HARYANA,1977,18 SAMBHALKA,2 HARI SINGH,M,,,INC,8027.0
1363,118271,HARYANA,1977,18 SAMBHALKA,3 KARTAR SINGH,M,,,IND,7017.0
1364,118272,HARYANA,1977,18 SAMBHALKA,4 CHUHAR SINGH,M,,,IND,4964.0
1365,118273,HARYANA,1977,18 SAMBHALKA,5 MUKHTIAR SINGH,M,,,IND,1964.0
1366,118274,HARYANA,1977,18 SAMBHALKA,6 RAGHBIR SINGH,M,,,CPI,1824.0
1367,118275,HARYANA,1977,18 SAMBHALKA,7 ROOP CHAND,M,,,IND,1716.0
1368,118276,HARYANA,1977,18 SAMBHALKA,8 RAM CHANDER ALIAS JANGLI,M,,,IND,668.0
1369,118277,HARYANA,1977,18 SAMBHALKA,9 DHARAMPAL SINGH,M,,,IND,429.0
1370,118278,HARYANA,1977,18 SAMBHALKA,10 TARIF SINGH,M,,,IND,287.0
1371,118279,HARYANA,1977,19 NAULTHA,1 SATBIR,M,,,JNP,22023.0
1372,118280,HARYANA,1977,19 NAULTHA,2 MANSA RAM,M,,,INC,8662.0
1373,118281,HARYANA,1977,19 NAULTHA,3 DHARAMPAL SINGH,M,,,IND,6531.0
1374,118282,HARYANA,1977,19 NAULTHA,4 MANPHOOL SINGH ALIAS MANPHOOLA,M,,,IND,1046.0
1375,118283,HARYANA,1977,19 NAULTHA,5 ABHA,M,,,IND,708.0
1376,118284,HARYANA,1977,19 NAULTHA,6 PRABHA RAM,M,,,RPI,693.0
1377,118285,HARYANA,1977,19 NAULTHA,7 PHOOL WATI,F,,,IND,353.0
1378,118286,HARYANA,1977,19 NAULTHA,8 DARGAO SINGH,M,,,IND,71.0
1379,118287,HARYANA,1977,20 SHAHABAD,1 SURINDER SINGH,M,,,JNP,20327.0
1380,118288,HARYANA,1977,20 SHAHABAD,2 AMIR CHAND,M,,,INC,7182.0
1381,118289,HARYANA,1977,20 SHAHABAD,3 GURDEV RAM,M,,,IND,5529.0
1382,118290,HARYANA,1977,20 SHAHABAD,4 SHANSHER KAUR,F,,,IND,2983.0
1383,118291,HARYANA,1977,20 SHAHABAD,5 HARNAM SINGH,M,,,CPI,2914.0
1384,118292,HARYANA,1977,20 SHAHABAD,6 JAGJIT SINGH,M,,,IND,702.0
1385,118293,HARYANA,1977,20 SHAHABAD,7 KAPUR CHAND,M,,,IND,129.0
1386,118294,HARYANA,1977,21 RADAUR,1 LEHRI SINGH,M,,,JNP,19868.0
1387,118295,HARYANA,1977,21 RADAUR,2 RAM SINGH,M,,,IND,8728.0
1388,118296,HARYANA,1977,21 RADAUR,3 MULA RAM,M,,,INC,6853.0
1389,118297,HARYANA,1977,21 RADAUR,4 BARKHA RAM,M,,,IND,827.0
1390,118298,HARYANA,1977,21 RADAUR,5 RAKHA,M,,,IND,689.0
1391,118299,HARYANA,1977,21 RADAUR,6 JAI SINGH,M,,,IND,643.0
1392,118300,HARYANA,1977,21 RADAUR,7 SHIV RAM,M,,,IND,440.0
1393,118301,HARYANA,1977,21 RADAUR,8 AMI SINGH,M,,,IND,105.0
1394,118302,HARYANA,1977,22 THANESAR,1 DEVINDER SHARMA,M,,,JNP,28044.0
1395,118303,HARYANA,1977,22 THANESAR,2 OM PRAKASH,M,,,INC,12126.0
1396,118304,HARYANA,1977,22 THANESAR,3 AMAR NATH,M,,,IND,202.0
1397,118305,HARYANA,1977,22 THANESAR,4 RAM SARAN DAS,M,,,IND,160.0
1398,118306,HARYANA,1977,23 PEHOWA,1 TARA SINGH,M,,,JNP,16992.0
1399,118307,HARYANA,1977,23 PEHOWA,2 PIARA SINGH,M,,,INC,7904.0
1400,118308,HARYANA,1977,23 PEHOWA,3 GURMUKH SINGH,M,,,IND,6434.0
1401,118309,HARYANA,1977,23 PEHOWA,4 MOHINDER SINGH,M,,,IND,3636.0
1402,118310,HARYANA,1977,23 PEHOWA,5 TARA CHAND,M,,,IND,3122.0
1403,118311,HARYANA,1977,23 PEHOWA,6 PARAM JIT,M,,,IND,2510.0
1404,118312,HARYANA,1977,23 PEHOWA,7 MANJIT SINGH,M,,,CPI,2145.0
1405,118313,HARYANA,1977,23 PEHOWA,8 SUKHWANT SINGH,M,,,IND,279.0
1406,118314,HARYANA,1977,23 PEHOWA,9 SURMUKH SINGH,M,,,IND,61.0
1407,118315,HARYANA,1977,23 PEHOWA,10 ANOKH SINGH,M,,,IND,40.0
1408,118316,HARYANA,1977,24 GUHLA,1 ISHWAR,M,,,JNP,20824.0
1409,118317,HARYANA,1977,24 GUHLA,2 SANT RAM,M,,,IND,5057.0
1410,118318,HARYANA,1977,24 GUHLA,3 JAGA RAM,M,,,IND,3345.0
1411,118319,HARYANA,1977,24 GUHLA,4 GULZAR SINGH,M,,,INC,2534.0
1412,118320,HARYANA,1977,24 GUHLA,5 VIJAY KUMAR,M,,,IND,1536.0
1413,118321,HARYANA,1977,24 GUHLA,6 AMRIT,M,,,CPM,1089.0
1414,118322,HARYANA,1977,24 GUHLA,7 RAJ KUMAR ALIAS RAM KUMAR,M,,,IND,537.0
1415,118323,HARYANA,1977,24 GUHLA,8 GARIBU,M,,,IND,510.0
1416,118324,HARYANA,1977,24 GUHLA,9 BHIM,M,,,IND,508.0
1417,118325,HARYANA,1977,25 KAITHAL,1 RAGHUNATH,M,,,JNP,20846.0
1418,118326,HARYANA,1977,25 KAITHAL,2 OM PRABHA JAIN,F,,,IND,16901.0
1419,118327,HARYANA,1977,25 KAITHAL,3 MAN SINGH,M,,,INC,1115.0
1420,118328,HARYANA,1977,25 KAITHAL,4 DAL SINGH,M,,,IND,474.0
1421,118329,HARYANA,1977,25 KAITHAL,5 POKHAR DAS,M,,,IND,292.0
1422,118330,HARYANA,1977,25 KAITHAL,6 TULSI DAS,M,,,IND,112.0
1423,118331,HARYANA,1977,26 PUNDRI,1 AGNIVESH,M,,,JNP,24256.0
1424,118332,HARYANA,1977,26 PUNDRI,2 ANTRAM,M,,,INC,7546.0
1425,118333,HARYANA,1977,26 PUNDRI,3 SULTAN SINGH,M,,,IND,2831.0
1426,118334,HARYANA,1977,26 PUNDRI,4 BRIJ LAL,M,,,IND,2729.0
1427,118335,HARYANA,1977,26 PUNDRI,5 BALBIR SINGH,M,,,IND,2633.0
1428,118336,HARYANA,1977,26 PUNDRI,6 BHIM,M,,,IND,317.0
1429,118337,HARYANA,1977,26 PUNDRI,7 MAN CHAND BARSANA,M,,,IND,316.0
1430,118338,HARYANA,1977,26 PUNDRI,8 RAMESH CHAND,M,,,IND,193.0
1431,118339,HARYANA,1977,26 PUNDRI,9 MANU RAM,M,,,IND,144.0
1432,118340,HARYANA,1977,26 PUNDRI,10 CHHAJU,M,,,IND,89.0
1433,118341,HARYANA,1977,26 PUNDRI,11 MULTAN SINGH,M,,,IND,76.0
1434,118342,HARYANA,1977,26 PUNDRI,12 SHRI CHAND,M,,,IND,69.0
1435,118343,HARYANA,1977,26 PUNDRI,13 MAN CHAND,M,,,IND,15.0
1436,118344,HARYANA,1977,27 PAI,1 JAGJIT SINGH POHLU,M,,,VHP,17997.0
1437,118345,HARYANA,1977,27 PAI,2 KUSHAL PAL SINGH,M,,,JNP,13827.0
1438,118346,HARYANA,1977,27 PAI,3 CHATARBHUJ,M,,,IND,4283.0
1439,118347,HARYANA,1977,27 PAI,4 SHANKAR LAL,M,,,INC,2224.0
1440,118348,HARYANA,1977,27 PAI,5 RANDHIR SINGH,M,,,IND,909.0
1441,118349,HARYANA,1977,28 HASSANGARH,1 SANT KUMAR,M,,,JNP,19191.0
1442,118350,HARYANA,1977,28 HASSANGARH,2 SHEONATH,M,,,VHP,11429.0
1443,118351,HARYANA,1977,28 HASSANGARH,3 MARU SINGH,M,,,INC,5323.0
1444,118352,HARYANA,1977,28 HASSANGARH,4 KAPUR SINGH,M,,,IND,1221.0
1445,118353,HARYANA,1977,28 HASSANGARH,5 JUGTI RAM,M,,,IND,693.0
1446,118354,HARYANA,1977,29 KILOI,1 HARI CHAND,M,,,JNP,19357.0
1447,118355,HARYANA,1977,29 KILOI,2 RANBIR SINGH,M,,,INC,10530.0
1448,118356,HARYANA,1977,29 KILOI,3 SURAT SINGH,M,,,IND,3906.0
1449,118357,HARYANA,1977,29 KILOI,4 AMED SINGH,M,,,IND,812.0
1450,118358,HARYANA,1977,29 KILOI,5 RADHEY KRISHAN,M,,,IND,420.0
1451,118359,HARYANA,1977,29 KILOI,6 PURAN SINGH,M,,,IND,347.0
1452,118360,HARYANA,1977,30 ROHTAK,1 MANGAL SEIN,M,,,JNP,33650.0
1453,118361,HARYANA,1977,30 ROHTAK,2 SRI KISHAN DAS,M,,,INC,16109.0
1454,118362,HARYANA,1977,30 ROHTAK,3 DEVINDER KUMAR,M,,,VHP,314.0
1455,118363,HARYANA,1977,31 MEHAM,1 HAR SARUP,M,,,JNP,21509.0
1456,118364,HARYANA,1977,31 MEHAM,2 WAZIR SINGH,M,,,IND,7524.0
1457,118365,HARYANA,1977,31 MEHAM,3 CHANDER SINGH,M,,,IND,5572.0
1458,118366,HARYANA,1977,31 MEHAM,4 SUDERSHAN KUAMR,M,,,IND,4952.0
1459,118367,HARYANA,1977,31 MEHAM,5 MEHAR SINGH,M,,,INC,2941.0
1460,118368,HARYANA,1977,31 MEHAM,6 JAIPAL SINGH,M,,,IND,890.0
1461,118369,HARYANA,1977,31 MEHAM,7 NAND KISHORE,M,,,IND,205.0
1462,118370,HARYANA,1977,31 MEHAM,8 MANA SINGH,M,,,IND,123.0
1463,118371,HARYANA,1977,32 KALANAUR,1 JAI NARAIN,M,,,JNP,23213.0
1464,118372,HARYANA,1977,32 KALANAUR,2 KARTAR DEVI,F,,,INC,7079.0
1465,118373,HARYANA,1977,32 KALANAUR,3 CHANDAN SINGH,M,,,IND,1425.0
1466,118374,HARYANA,1977,32 KALANAUR,4 JALWANT SINGH,M,,,IND,539.0
1467,118375,HARYANA,1977,32 KALANAUR,5 RAM PHALL,M,,,IND,529.0
1468,118376,HARYANA,1977,32 KALANAUR,6 OM PRAKASH,M,,,IND,209.0
1469,118377,HARYANA,1977,32 KALANAUR,7 RAGHBIR SINGH,M,,,IND,176.0
1470,118378,HARYANA,1977,32 KALANAUR,8 KRISHAN KUMAR,M,,,VHP,87.0
1471,118379,HARYANA,1977,33 BERI,1 RAN SINGH,M,,,JNP,22228.0
1472,118380,HARYANA,1977,33 BERI,2 DALIP SINGH,M,,,IND,18244.0
1473,118381,HARYANA,1977,33 BERI,3 BARHMA,M,,,IND,1132.0
1474,118382,HARYANA,1977,33 BERI,4 HARI KRISHAN SHARMA,M,,,IND,100.0
1475,118383,HARYANA,1977,34 SALHAWAS,1 RAM NARAIN,M,,,JNP,20982.0
1476,118384,HARYANA,1977,34 SALHAWAS,2 RAJ SINGH,M,,,IND,6145.0
